id,source,path,label,media_type,fps,frames,width,height,signer,session,split
kag_b68d5dd97d11150a9612094d629a2cd5,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/b68d5dd97d11150a9612094d629a2cd5.jpg,u,image,0.0,1,,,,,test
kag_2e37cd2a322b3bbd51099d9c78a58fe7,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/2e37cd2a322b3bbd51099d9c78a58fe7.jpg,u,image,0.0,1,,,,,train
kag_c3a41aff8a24f3ed48dc0273f009fc7c,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/c3a41aff8a24f3ed48dc0273f009fc7c.jpg,u,image,0.0,1,,,,,val
kag_0de3699490f347c17ddcd247833dff77,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/0de3699490f347c17ddcd247833dff77.jpg,u,image,0.0,1,,,,,train
kag_ed040f0966059e362f8d56779a29f817,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/ed040f0966059e362f8d56779a29f817.jpg,u,image,0.0,1,,,,,train
kag_789b615783ec808db578d8d20e85c14d,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/789b615783ec808db578d8d20e85c14d.jpg,u,image,0.0,1,,,,,train
kag_325f17edcc652d95973b0d601e947c6b,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/325f17edcc652d95973b0d601e947c6b.jpg,u,image,0.0,1,,,,,train
kag_43ae61fe0c37cd513ad28348226bc999,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/43ae61fe0c37cd513ad28348226bc999.jpg,u,image,0.0,1,,,,,train
kag_f9c109dcc2fd30341bd255f8375c029f,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/f9c109dcc2fd30341bd255f8375c029f.jpg,u,image,0.0,1,,,,,train
kag_64c6cece8eafe750dd725a849e8380ac,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/64c6cece8eafe750dd725a849e8380ac.jpg,u,image,0.0,1,,,,,test
kag_2861ede941dae335f8c3890a6f4cce1c,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/2861ede941dae335f8c3890a6f4cce1c.jpg,u,image,0.0,1,,,,,train
kag_1bc17b3d4a84d7195e1b8da8d1b9016a,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/1bc17b3d4a84d7195e1b8da8d1b9016a.jpg,u,image,0.0,1,,,,,train
kag_c61e287ac60a8f12542695a6cb290d39,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/c61e287ac60a8f12542695a6cb290d39.jpg,u,image,0.0,1,,,,,train
kag_a8766c86cfd1281b8d4dd2c87efab682,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/a8766c86cfd1281b8d4dd2c87efab682.jpg,u,image,0.0,1,,,,,train
kag_3c8bf6c84ed1445796af381c5f19cd90,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/3c8bf6c84ed1445796af381c5f19cd90.jpg,u,image,0.0,1,,,,,train
kag_3c4a6ff86f1b3b474a61d985eee402c6,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/3c4a6ff86f1b3b474a61d985eee402c6.jpg,u,image,0.0,1,,,,,train
kag_04518fb63fc78ae43f6289212a0ecee1,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/04518fb63fc78ae43f6289212a0ecee1.jpg,u,image,0.0,1,,,,,train
kag_58b0b150b726b2aec17f8a6540d37956,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/58b0b150b726b2aec17f8a6540d37956.jpg,u,image,0.0,1,,,,,train
kag_e68f363ab4c69b3b4680c21ea09e7b34,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/e68f363ab4c69b3b4680c21ea09e7b34.jpg,u,image,0.0,1,,,,,train
kag_e3fd67e7d024980432456750ca59c316,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/e3fd67e7d024980432456750ca59c316.jpg,u,image,0.0,1,,,,,train
kag_08941858ec11655a2f6e3617e6d25d7f,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/08941858ec11655a2f6e3617e6d25d7f.jpg,u,image,0.0,1,,,,,train
kag_3a505a829516c3fdd25ddd2994fc8cc0,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/3a505a829516c3fdd25ddd2994fc8cc0.jpg,u,image,0.0,1,,,,,test
kag_fb1fb77b49025d655f09ad3bfe014a28,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/fb1fb77b49025d655f09ad3bfe014a28.jpg,u,image,0.0,1,,,,,train
kag_819ba6f2cd139b842d1212431941980d,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/819ba6f2cd139b842d1212431941980d.jpg,u,image,0.0,1,,,,,train
kag_d8147db5066266ca35931ce28c743a3c,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/d8147db5066266ca35931ce28c743a3c.jpg,u,image,0.0,1,,,,,val
kag_96b581340a7018a601520d4aaa404742,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/96b581340a7018a601520d4aaa404742.jpg,u,image,0.0,1,,,,,train
kag_51087564c23a60418a0a9a621e34beed,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/51087564c23a60418a0a9a621e34beed.jpg,u,image,0.0,1,,,,,train
kag_7e81b900c2f2cf6e8aa51cefbf01446a,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/7e81b900c2f2cf6e8aa51cefbf01446a.jpg,u,image,0.0,1,,,,,train
kag_cbe9719021f3d34932d664812b2c3671,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/cbe9719021f3d34932d664812b2c3671.jpg,u,image,0.0,1,,,,,val
kag_7c0012e10dbc6e71103b8b23faa8607c,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/7c0012e10dbc6e71103b8b23faa8607c.jpg,u,image,0.0,1,,,,,train
kag_cc95564ebd94426f6fbfcf00fbc34f82,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/cc95564ebd94426f6fbfcf00fbc34f82.jpg,u,image,0.0,1,,,,,train
kag_c33a95fb01812d21762fdf86b963c658,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/c33a95fb01812d21762fdf86b963c658.jpg,u,image,0.0,1,,,,,val
kag_26da88ef5d89d84a852d39417ade00f4,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/26da88ef5d89d84a852d39417ade00f4.jpg,u,image,0.0,1,,,,,train
kag_a6ea558253d9e02b23d64676a54065bd,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/a6ea558253d9e02b23d64676a54065bd.jpg,u,image,0.0,1,,,,,train
kag_b3cf816b1654cc6a3a5fe385517daccf,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/b3cf816b1654cc6a3a5fe385517daccf.jpg,u,image,0.0,1,,,,,train
kag_67096a600b10d2d40699fa41c0fb9bce,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/67096a600b10d2d40699fa41c0fb9bce.jpg,u,image,0.0,1,,,,,train
kag_315d6cc2d5ea5c0dc33a8d99f572ee30,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/315d6cc2d5ea5c0dc33a8d99f572ee30.jpg,u,image,0.0,1,,,,,val
kag_59e426950dd137db3765c6e2f4925f5a,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/59e426950dd137db3765c6e2f4925f5a.jpg,u,image,0.0,1,,,,,train
kag_b7119a7508cb515d80df5f066ebb9db7,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/b7119a7508cb515d80df5f066ebb9db7.jpg,u,image,0.0,1,,,,,val
kag_074ba65b20af4a4d7404c64b40be9797,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/074ba65b20af4a4d7404c64b40be9797.jpg,u,image,0.0,1,,,,,train
kag_92474b1b98c622c19539fc7fbd723413,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/92474b1b98c622c19539fc7fbd723413.jpg,u,image,0.0,1,,,,,train
kag_1bcedee72596bb06c65db2f47baee7ec,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/1bcedee72596bb06c65db2f47baee7ec.jpg,u,image,0.0,1,,,,,val
kag_20df521db2bf1b7d1e8c0ac6d5f851f7,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/20df521db2bf1b7d1e8c0ac6d5f851f7.jpg,u,image,0.0,1,,,,,test
kag_c0856f7934ec6e1a4c5c298b88c52e08,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/c0856f7934ec6e1a4c5c298b88c52e08.jpg,u,image,0.0,1,,,,,val
kag_3a3a977f2156660cb41e2d6099534013,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/3a3a977f2156660cb41e2d6099534013.jpg,u,image,0.0,1,,,,,test
kag_22eb27113d1121483ddaf0e67dee2f9a,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/22eb27113d1121483ddaf0e67dee2f9a.jpg,u,image,0.0,1,,,,,train
kag_ee350191b631d090643df1f8d50ac204,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/ee350191b631d090643df1f8d50ac204.jpg,u,image,0.0,1,,,,,train
kag_dd4f60df8034406d2bf8b1a092692f06,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/dd4f60df8034406d2bf8b1a092692f06.jpg,u,image,0.0,1,,,,,train
kag_9780b3d11f973ff79b57f60db9576dee,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/9780b3d11f973ff79b57f60db9576dee.jpg,u,image,0.0,1,,,,,train
kag_35c8a2fa4073b5caf1b648f90199952e,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/35c8a2fa4073b5caf1b648f90199952e.jpg,u,image,0.0,1,,,,,test
kag_487d88c5f7d8a49ebe372fbd99695c49,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/487d88c5f7d8a49ebe372fbd99695c49.jpg,u,image,0.0,1,,,,,train
kag_91ca49265403b4bece2a6dbd0b1e32c5,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/91ca49265403b4bece2a6dbd0b1e32c5.jpg,u,image,0.0,1,,,,,test
kag_36976256afa60e69a43dce6266ddeac2,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/36976256afa60e69a43dce6266ddeac2.jpg,u,image,0.0,1,,,,,train
kag_8eb3c1957b7606d13785631e5e7ca433,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/8eb3c1957b7606d13785631e5e7ca433.jpg,u,image,0.0,1,,,,,test
kag_578cb8ec596ed129f4d218974e3fc837,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/578cb8ec596ed129f4d218974e3fc837.jpg,u,image,0.0,1,,,,,test
kag_3c25881928f0921fb99a228d3e598308,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/3c25881928f0921fb99a228d3e598308.jpg,u,image,0.0,1,,,,,train
kag_5cf8d36a7b1a9778f126bc1c0421a679,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/5cf8d36a7b1a9778f126bc1c0421a679.jpg,u,image,0.0,1,,,,,val
kag_ee1720a7a363fcad4c97bdf58c5f5051,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/ee1720a7a363fcad4c97bdf58c5f5051.jpg,u,image,0.0,1,,,,,train
kag_fb11fb734a302d85d0deaba5a4c059dd,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/fb11fb734a302d85d0deaba5a4c059dd.jpg,u,image,0.0,1,,,,,train
kag_fcabd898687f8f0e464f0f093f5f825b,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/fcabd898687f8f0e464f0f093f5f825b.jpg,u,image,0.0,1,,,,,train
kag_924d3e3ae675e3f123c828475cfb9f99,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/924d3e3ae675e3f123c828475cfb9f99.jpg,u,image,0.0,1,,,,,train
kag_05124e2f814c065618d8dce19c62a6b3,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/05124e2f814c065618d8dce19c62a6b3.jpg,u,image,0.0,1,,,,,train
kag_91ebdc81a64a633107d241c1a90c80cd,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/91ebdc81a64a633107d241c1a90c80cd.jpg,u,image,0.0,1,,,,,train
kag_0d6aeaef77c81e8c044f66b81d318475,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/0d6aeaef77c81e8c044f66b81d318475.jpg,u,image,0.0,1,,,,,val
kag_518753799ff830c386c215c59eeb0814,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/518753799ff830c386c215c59eeb0814.jpg,u,image,0.0,1,,,,,train
kag_895e227febfa7206e048f7951440d75c,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/895e227febfa7206e048f7951440d75c.jpg,u,image,0.0,1,,,,,val
kag_f644cce205ed15ad6505f5226b31ce06,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/f644cce205ed15ad6505f5226b31ce06.jpg,u,image,0.0,1,,,,,train
kag_660862fe1d31722c70a1da87dc235bc5,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/660862fe1d31722c70a1da87dc235bc5.jpg,u,image,0.0,1,,,,,train
kag_742c78e365d332509a4603b660945e5a,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/742c78e365d332509a4603b660945e5a.jpg,u,image,0.0,1,,,,,train
kag_a23dc125ca006e5bae5745d27819d7c4,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/a23dc125ca006e5bae5745d27819d7c4.jpg,u,image,0.0,1,,,,,val
kag_0a601a5e9cc8146c39b3ee09636bdec0,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/0a601a5e9cc8146c39b3ee09636bdec0.jpg,u,image,0.0,1,,,,,train
kag_e412d8d8f9fed14918f17ad9441296b0,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/e412d8d8f9fed14918f17ad9441296b0.jpg,u,image,0.0,1,,,,,val
kag_4d852846542258d8526d4d0f1e5e6640,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/4d852846542258d8526d4d0f1e5e6640.jpg,u,image,0.0,1,,,,,train
kag_efdc469745f1e44163f40f50c3bf2040,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/efdc469745f1e44163f40f50c3bf2040.jpg,u,image,0.0,1,,,,,train
kag_2ae5f3fb3ae75ed9aad449ae7dcd0dcc,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/2ae5f3fb3ae75ed9aad449ae7dcd0dcc.jpg,u,image,0.0,1,,,,,val
kag_5c3e5102757401c9562a69eda8a2de17,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/5c3e5102757401c9562a69eda8a2de17.jpg,u,image,0.0,1,,,,,train
kag_37e760872c702bb15688c78ab6913828,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/37e760872c702bb15688c78ab6913828.jpg,u,image,0.0,1,,,,,train
kag_6aeec82ebc5be8bdb213150bea78d43a,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/6aeec82ebc5be8bdb213150bea78d43a.jpg,u,image,0.0,1,,,,,train
kag_6cd28b1ca18e5f786aba4267e567f301,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/6cd28b1ca18e5f786aba4267e567f301.jpg,u,image,0.0,1,,,,,val
kag_4a015a6fe03115083ea41759ba1270bc,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/4a015a6fe03115083ea41759ba1270bc.jpeg,u,image,0.0,1,,,,,train
kag_2971ee8895807e8568c3b71e7517229b,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/2971ee8895807e8568c3b71e7517229b.jpg,u,image,0.0,1,,,,,test
kag_22d50c1ce69b5d5adca3d47e647837ca,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/22d50c1ce69b5d5adca3d47e647837ca.jpg,u,image,0.0,1,,,,,train
kag_0dcc29f5d2e9f6d1e7a23faa127529c8,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/0dcc29f5d2e9f6d1e7a23faa127529c8.jpeg,u,image,0.0,1,,,,,train
kag_7cda11a67ec90abf2df966c727c990db,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/7cda11a67ec90abf2df966c727c990db.jpg,u,image,0.0,1,,,,,train
kag_2b1890a8340c1c536e04517fa00338ab,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/2b1890a8340c1c536e04517fa00338ab.jpg,u,image,0.0,1,,,,,test
kag_3a451db2928be3b03ba3d7855d5c2e4b,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/3a451db2928be3b03ba3d7855d5c2e4b.jpg,u,image,0.0,1,,,,,val
kag_89bc68badda96dd38f2bd20670178d71,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/89bc68badda96dd38f2bd20670178d71.jpg,u,image,0.0,1,,,,,train
kag_8b988a0b992ef151b0e80155a6640551,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/8b988a0b992ef151b0e80155a6640551.jpg,u,image,0.0,1,,,,,train
kag_a3ccc98c5bcaeacc3509806b21d5a9bf,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/a3ccc98c5bcaeacc3509806b21d5a9bf.jpg,u,image,0.0,1,,,,,val
kag_96135534749c2cf12ecd28ae1917404d,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/96135534749c2cf12ecd28ae1917404d.jpg,u,image,0.0,1,,,,,train
kag_b77a55c1725178e8814ba07e497cf202,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/b77a55c1725178e8814ba07e497cf202.jpg,u,image,0.0,1,,,,,train
kag_6652f6b2b833fd3c12b1f1a0cce87ecf,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/6652f6b2b833fd3c12b1f1a0cce87ecf.jpeg,u,image,0.0,1,,,,,train
kag_4105749f2286374be241a203bf2c6bae,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/4105749f2286374be241a203bf2c6bae.jpg,u,image,0.0,1,,,,,train
kag_98e96e8187adc740413a7a799d22d5c0,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/98e96e8187adc740413a7a799d22d5c0.jpg,u,image,0.0,1,,,,,val
kag_b05d114d2cc83621ac62e5b82ec77ef8,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/b05d114d2cc83621ac62e5b82ec77ef8.jpg,u,image,0.0,1,,,,,train
kag_2b880dcca2c542bbc984d4f155b3fb66,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/2b880dcca2c542bbc984d4f155b3fb66.jpg,u,image,0.0,1,,,,,train
kag_c37b54d55cbb9eaa3e3854d01db4db7c,kaggle,/Users/david/Library/CloudStorage/OneDrive-Personal/Documents/CPP/Courses/Fall 2025/CS 4620/asl_model/data/kaggle_asl_combined/U/c37b54d55cbb9eaa3e3854d01db4db7c.jpg,u,image,0.0,1,,,,,train
